,Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Games,,Def Interceptions,,,,,Fumbles,,,,,Unnamed: 17_level_0,Tackles,,,,,Unnamed: 23_level_0,Year
,Rk,Player,Tm,Age,Pos,G,GS,Int,Yds,TD,Lng,PD,FF,Fmb,FR,Yds,TD,Sk,Comb,Solo,Ast,TFL,QBHits,Sfty,
839,818,Byron Murphy,SEA,22,DT,13,9,0,0,0,0,0,0,0,0,0,0,0.5,36,12,24,2,1,0,2024
840,819,Josh Paschal,DET,25,DL,13,9,0,0,0,0,0,0,0,1,0,0,2.0,21,15,6,5,6,0,2024
841,820,Tyler Lacy,JAX,25,DT,13,8,0,0,0,0,0,0,0,0,0,0,0.0,25,10,15,2,1,0,2024
842,821,Trevin Wallace,CAR,21,LB,13,8,0,0,0,0,0,2,0,1,0,0,1.0,64,36,28,2,1,0,2024
843,822,Josh Downs,IND,23,WR,13,7,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
844,823,Cam Hart,LAC,24,CB,13,6,0,0,0,0,7,1,0,0,0,0,0.5,34,25,9,0,2,0,2024
845,824,David Long,2TM,28,LB,13,7,0,0,0,0,0,0,0,1,0,0,0.0,45,29,16,3,0,0,2024
846,824,David Long,MIA,28,LB,8,6,0,0,0,0,0,0,0,0,0,0,0.0,38,26,12,2,0,0,2024
847,824,David Long,DET,28,LB,5,1,0,0,0,0,0,0,0,1,0,0,0.0,7,3,4,1,0,0,2024
848,825,Alexander Mattison,LVR,26,RB,13,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
849,826,Andru Phillips,NYG,23,CB,13,6,1,25,0,25,1,2,0,0,0,0,1.0,67,42,25,7,1,0,2024
850,827,Evan Williams,GNB,23,S,13,6,1,1,0,1,3,1,0,0,0,0,0.0,49,31,18,1,0,0,2024
851,828,Ronnie Hickman,CLE,23,S,13,5,0,0,0,0,1,0,0,1,0,0,0.0,42,26,16,1,1,0,2024
852,829,Adoree' Jackson,NYG,29,CB,13,5,0,0,0,0,5,1,0,1,0,0,0.0,26,16,10,1,0,0,2024
853,830,Kaevon Merriweather,TAM,25,S,13,4,0,0,0,0,0,0,0,1,1,0,1.0,14,9,5,0,1,0,2024
854,831,Demani Richardson,CAR,24,S,13,4,1,3,0,3,2,0,0,0,0,0,0.0,41,23,18,0,0,0,2024
855,832,Yasir Abdullah,JAX,24,LB,13,3,0,0,0,0,0,0,0,0,0,0,0.0,18,14,4,0,0,0,2024
856,833,Edgerrin Cooper,GNB,23,LB,13,3,1,22,0,22,4,1,0,1,4,0,3.5,80,53,27,12,6,0,2024
857,834,Neville Gallimore,LAR,27,NT,13,3,0,0,0,0,0,0,0,0,0,0,0.0,18,6,12,0,1,0,2024
858,835,Greg Newsome II,CLE,24,CB,13,3,1,-2,0,-2,5,0,0,0,0,0,0.0,27,24,3,0,0,0,2024
859,836,Malik Washington,MIA,23,WR,13,3,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
860,837,Claudin Cherelus,CAR,26,LB,13,2,0,0,0,0,0,0,0,0,0,0,0.0,28,13,15,0,1,0,2024
861,838,Storm Duck,MIA,24,CB,13,2,0,0,0,0,3,0,0,0,0,0,0.0,31,21,10,1,0,0,2024
862,839,Trevor Nowaske,DET,26,LB,13,2,1,8,0,8,1,0,0,0,0,0,2.0,23,15,8,2,4,0,2024
863,840,Otis Reese,TEN,26,LB,13,2,1,2,0,2,1,0,0,0,0,0,0.0,17,8,9,1,2,0,2024
864,841,Terell Smith,CHI,25,DB,13,2,1,23,0,23,3,0,0,0,0,0,0.0,17,13,4,0,0,0,2024
865,842,Levi Wallace,DEN,29,CB,13,2,0,0,0,0,2,0,0,0,0,0,0.0,28,20,8,0,0,0,2024
866,843,Trey Benson,ARI,21,RB,13,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
867,844,Jalen Brooks,DAL,24,WR,13,1,0,0,0,0,0,0,0,0,0,0,0.0,4,3,1,0,0,0,2024
868,845,Michael Carter II,NYJ,25,CB,13,1,0,0,0,0,1,0,0,1,7,0,0.0,24,20,4,1,0,0,2024
869,846,Tommy Eichenberg,LVR,23,LB,13,1,0,0,0,0,0,0,0,0,0,0,0.0,13,8,5,0,0,0,2024
870,847,D'Ernest Johnson,JAX,28,RB,13,1,0,0,0,0,0,0,0,1,0,0,0.0,1,0,1,0,0,0,2024
871,848,Tristin McCollum,PHI,25,S,13,1,0,0,0,0,2,0,0,0,0,0,0.0,24,16,8,0,0,0,2024
872,849,Scott Miller,PIT,27,WR,13,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
873,850,Qwan'tez Stiggers,NYJ,22,CB,13,1,0,0,0,0,0,0,0,0,0,0,0.0,8,7,1,0,0,0,2024
874,851,Nathaniel Watson,CLE,24,LB,13,1,0,0,0,0,0,0,0,0,0,0,0.0,11,8,3,0,0,0,2024
875,852,Isaiah Bolden,NWE,25,CB,13,0,0,0,0,0,0,0,0,1,0,0,0.0,7,5,2,1,0,0,2024
876,853,DeAndre Carter,CHI,31,WR,13,0,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
877,854,Irvin Charles,NYJ,27,WR,13,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,2024
878,855,Emari Demercado,ARI,25,RB,13,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
879,856,Bryce Ford-Wheaton,NYG,24,WR,13,0,0,0,0,0,0,0,0,0,0,0,0.0,5,4,1,0,0,0,2024
880,857,Blake Gillikin,ARI,26,P,13,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
881,858,Khalil Herbert,2TM,26,RB,13,0,0,0,0,0,0,0,0,1,0,0,0.0,2,1,1,0,0,0,2024
882,858,Khalil Herbert,CHI,26,RB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
883,858,Khalil Herbert,CIN,26,RB,7,0,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
884,859,Buddy Johnson,DAL,25,LB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,8,3,5,0,0,0,2024
885,860,Roschon Johnson,CHI,23,RB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
886,861,Bo Richter,MIN,24,OLB,13,0,0,0,0,0,0,0,0,1,0,0,0.0,8,5,3,0,0,0,2024
887,862,JL Skinner,DEN,23,S,13,0,0,0,0,0,0,0,0,1,0,0,0.0,9,4,5,0,0,0,2024
888,863,Javon Solomon,BUF,23,DE,13,0,0,0,0,0,0,1,0,0,0,0,2.0,5,5,0,2,5,0,2024
889,864,Leonard Taylor,NYJ,25,DL,13,0,0,0,0,0,1,0,0,0,0,0,1.5,24,13,11,4,3,0,2024
890,865,Xavier Thomas,ARI,25,OLB,13,0,0,0,0,0,1,1,0,0,0,0,2.5,9,5,4,2,4,0,2024
891,866,Casey Toohill,BUF,28,DE,13,0,0,0,0,0,1,0,0,1,0,0,1.0,14,9,5,2,1,0,2024
892,867,Eric Watts,NYJ,24,DL,13,0,0,0,0,0,0,0,0,0,0,0,0.0,13,7,6,0,0,0,2024
893,868,Jamaal Williams,NOR,29,RB,13,0,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
894,869,Devonte Wyatt,GNB,26,DL,13,0,0,0,0,0,0,0,0,2,0,0,5.0,22,16,6,9,9,0,2024
895,870,Dareke Young,SEA,25,WR,13,0,0,0,0,0,0,0,0,0,0,0,0.0,7,6,1,0,0,0,2024
896,871,Chuck Clark,NYJ,29,S,12,12,0,0,0,0,2,1,0,1,0,0,1.0,69,38,31,1,1,0,2024
897,872,Maxx Crosby,LVR,27,DE,12,12,0,0,0,0,5,0,0,0,0,0,7.5,45,28,17,17,20,0,2024
898,873,Michael Danna,KAN,27,DE,12,12,0,0,0,0,1,2,0,0,0,0,3.5,41,20,21,5,8,0,2024
899,874,Jamel Dean,TAM,28,CB,12,12,1,0,0,0,7,1,0,0,0,0,0.0,59,45,14,0,0,0,2024
900,875,Kyle Dugger,NWE,28,S,12,12,0,0,0,0,4,1,0,0,0,0,1.0,79,53,26,8,1,0,2024
901,876,Will Harris,NOR,29,CB,12,12,1,7,0,7,4,0,0,0,0,0,0.0,66,46,20,2,0,0,2024
902,877,Jordan Hicks,CLE,32,LB,12,12,0,0,0,0,4,0,0,0,0,0,2.0,78,40,38,4,5,0,2024
903,878,Josey Jewell,CAR,30,LB,12,12,1,0,0,0,7,0,0,2,0,0,3.5,97,51,46,7,4,0,2024
904,879,Taron Johnson,BUF,28,CB,12,12,2,23,1,23,5,1,0,1,0,1,1.0,65,42,23,1,1,0,2024
905,880,Dexter Lawrence,NYG,27,DL,12,12,0,0,0,0,1,1,0,0,0,0,9.0,44,23,21,8,16,0,2024
906,881,Bobby Okereke,NYG,28,LB,12,12,0,0,0,0,3,3,0,2,1,0,2.0,93,47,46,6,2,0,2024
907,882,Foyesade Oluokun,JAX,29,LB,12,12,1,0,0,0,7,0,0,0,0,0,1.0,98,57,41,6,1,0,2024
908,883,Micah Parsons,DAL,25,LB,12,12,0,0,0,0,1,2,0,0,0,0,9.5,39,27,12,10,20,0,2024
909,884,Jalen Pitre,HOU,25,S,12,12,1,10,0,10,8,1,0,0,0,0,0.0,65,44,21,6,2,0,2024
910,885,Darnell Savage Jr.,JAX,27,S,12,12,1,16,0,16,6,0,0,0,0,0,0.0,42,33,9,2,0,0,2024
911,886,Luke Wattenberg,DEN,27,C,12,12,0,0,0,0,0,0,1,1,-1,0,0.0,0,0,0,0,0,0,2024
912,887,Jordan Whitehead,TAM,27,S,12,12,0,0,0,0,3,0,0,0,0,0,0.0,79,49,30,2,1,0,2024
913,888,Mario Edwards,HOU,30,DT,12,11,0,0,0,0,2,0,0,2,0,0,2.0,30,11,19,2,7,0,2024
914,889,Cooper Kupp,LAR,31,WR,12,11,0,0,0,0,0,0,1,1,5,0,0.0,0,0,0,0,0,0,2024
915,890,Drake Maye,NWE,22,QB,12,11,0,0,0,0,0,0,9,4,-26,0,0.0,0,0,0,0,0,0,2024
916,891,Darious Williams,LAR,31,DB,12,11,1,0,0,0,7,0,0,0,0,0,0.0,45,31,14,1,0,0,2024
917,892,Lorenzo Carter,ATL,29,OLB,12,10,0,0,0,0,0,1,0,0,0,0,0.0,31,22,9,1,2,0,2024
918,893,Mohamoud Diabate,CLE,23,LB,12,10,0,0,0,0,3,0,0,0,0,0,0.0,65,33,32,5,0,0,2024
919,894,Nathan Landman,ATL,26,LB,12,9,0,0,0,0,1,3,0,0,0,0,0.0,72,36,36,0,0,0,2024
920,895,Khalen Saunders,NOR,28,DT,12,9,1,37,0,37,3,0,0,0,0,0,2.0,43,18,25,3,5,0,2024
921,896,Rayshawn Jenkins,SEA,30,SS,12,8,0,0,0,0,0,0,0,1,102,1,2.0,52,34,18,2,2,0,2024
922,897,Cooper Rush,DAL,31,QB,12,8,0,0,0,0,0,0,9,5,-10,0,0.0,0,0,0,0,0,0,2024
923,898,Elijah Hicks,CHI,25,DB,12,7,0,0,0,0,2,0,0,2,28,0,0.0,40,24,16,0,0,0,2024
924,899,Jameis Winston,CLE,30,QB,12,7,0,0,0,0,0,0,5,3,0,0,0.0,0,0,0,0,0,0,2024
925,900,Jordan Mason,SFO,25,RB,12,6,0,0,0,0,0,0,3,3,-2,0,0.0,0,0,0,0,0,0,2024
926,901,Tykee Smith,TAM,23,S,12,6,2,0,0,0,7,3,0,0,0,0,0.0,52,37,15,4,2,0,2024
927,902,DJ Turner,LVR,27,WR,12,6,0,0,0,0,0,0,1,0,0,0,0.0,5,2,3,0,0,0,2024
928,903,Nick Herbig,PIT,23,LB,12,5,0,0,0,0,0,4,0,2,0,0,4.5,20,12,8,4,10,0,2024
929,904,Ahkello Witherspoon,LAR,29,CB,12,5,1,0,0,0,8,0,0,0,0,0,0.0,29,23,6,0,0,0,2024
930,905,Jordon Riley,NYG,26,DL,12,4,0,0,0,0,0,0,0,0,0,0,0.0,10,7,3,3,1,0,2024
931,906,Tre Brown,SEA,27,CB,12,3,0,0,0,0,1,0,0,0,0,0,0.0,24,20,4,0,0,0,2024
932,907,Kaiir Elam,BUF,23,CB,12,3,0,0,0,0,2,0,0,1,0,0,0.0,21,14,7,2,0,0,2024
933,908,Demetrius Flannigan-Fowles,SFO,28,LB,12,3,1,0,0,0,2,0,0,0,0,0,0.0,17,10,7,1,0,0,2024
934,909,Charlie Kolar,BAL,25,TE,12,3,0,0,0,0,0,0,0,0,0,0,0.0,4,2,2,0,0,0,2024
935,910,Jay Tufele,CIN,25,DT,12,3,0,0,0,0,1,0,0,0,0,0,0.5,14,5,9,1,2,0,2024
936,911,Baron Browning,2TM,25,OLB,12,2,0,0,0,0,0,0,0,0,0,0,2.0,19,10,9,5,2,0,2024
937,911,Baron Browning,DEN,25,OLB,5,2,0,0,0,0,0,0,0,0,0,0,0.0,7,1,6,1,0,0,2024
938,911,Baron Browning,ARI,25,OLB,7,0,0,0,0,0,0,0,0,0,0,0,2.0,12,9,3,4,2,0,2024
939,912,Harrison Bryant,LVR,26,TE,12,2,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
940,913,D.J. Davidson,NYG,25,DL,12,2,0,0,0,0,0,0,0,2,0,0,2.0,23,12,11,2,2,0,2024
941,914,Tyrek Funderburk,TAM,24,CB,12,2,0,0,0,0,1,1,0,0,0,0,0.0,14,10,4,0,0,0,2024
942,915,John Metchie,HOU,24,WR,12,2,0,0,0,0,0,0,1,0,0,0,0.0,1,1,0,0,0,0,2024
943,916,George Odum,SFO,31,S,12,2,0,0,0,0,4,0,0,0,0,0,0.0,16,14,2,0,0,0,2024
944,917,Jalen Redmond,MIN,25,DL,12,2,0,0,0,0,2,0,0,0,0,0,1.0,17,10,7,6,1,0,2024
945,918,Devin Duvernay,JAX,27,WR,12,1,0,0,0,0,0,0,1,1,0,0,0.0,0,0,0,0,0,0,2024
946,919,Audric Estime,DEN,21,RB,12,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,2024
947,920,Malik Heath,GNB,24,WR,12,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
948,921,McKinnley Jackson,CIN,23,DT,12,1,0,0,0,0,0,1,0,0,0,0,1.0,12,5,7,2,1,0,2024
949,922,Dean Lowry,PIT,30,DT,12,1,0,0,0,0,1,0,0,0,0,0,1.0,5,1,4,0,1,0,2024
950,923,Jeremiah Moon,PIT,26,LB,12,1,0,0,0,0,0,0,0,0,0,0,0.0,9,5,4,0,0,0,2024
951,924,Raheem Mostert,MIA,32,RB,12,1,0,0,0,0,0,0,2,0,0,0,0.0,0,0,0,0,0,0,2024
952,925,Julian Okwara,ARI,27,OLB,12,1,0,0,0,0,1,0,0,0,0,0,0.0,15,8,7,2,1,0,2024
953,926,Cordarrelle Patterson,PIT,33,RB,12,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
954,927,Asim Richards,DAL,24,OL,12,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
955,928,Tyjae Spears,TEN,23,RB,12,1,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
956,929,Patrick Taylor,SFO,26,RB,12,1,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,2024
957,930,Khyiris Tonga,ARI,28,DL,12,1,0,0,0,0,0,0,0,0,0,0,0.0,21,6,15,0,0,0,2024
958,931,Josh Uche,2TM,26,LB,12,1,0,0,0,0,0,0,0,0,0,0,2.0,15,12,3,2,3,0,2024
959,931,Josh Uche,NWE,26,LB,7,1,0,0,0,0,0,0,0,0,0,0,2.0,13,10,3,2,3,0,2024
960,931,Josh Uche,KAN,26,LB,5,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
961,932,Colby Wooden,GNB,24,DL,12,1,0,0,0,0,2,0,0,0,0,0,0.0,17,7,10,2,2,0,2024
962,933,Matthew Adams,NYG,29,LB,12,0,0,0,0,0,0,0,0,1,0,0,0.0,4,3,1,0,0,0,2024
963,934,Joe Andreessen,BUF,24,LB,12,0,0,0,0,0,0,0,0,0,0,0,0.0,16,9,7,1,0,0,2024
964,935,Daijahn Anthony,CIN,24,S,12,0,0,0,0,0,1,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
965,936,Joe Bachie,CIN,26,LB,12,0,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,2024
966,937,JD Bertrand,ATL,24,LB,12,0,0,0,0,0,0,0,0,0,0,0,1.0,23,16,7,1,1,0,2024
967,938,C.J. Brewer,TAM,27,DL,12,0,0,0,0,0,2,0,0,0,0,0,2.0,12,7,5,3,3,0,2024
968,939,Kalia Davis,SFO,26,DL,12,0,1,2,0,2,1,0,0,0,0,0,0.0,10,5,5,0,0,0,2024
969,940,Khalil Davis,2TM,28,DT,12,0,0,0,0,0,0,0,0,0,0,0,1.0,12,7,5,4,2,0,2024
970,940,Khalil Davis,HOU,28,DT,9,0,0,0,0,0,0,0,0,0,0,0,1.0,9,6,3,4,2,0,2024
971,940,Khalil Davis,SFO,28,DT,3,0,0,0,0,0,0,0,0,0,0,0,0.0,3,1,2,0,0,0,2024
972,941,Andrew DePaola,MIN,37,LS,12,0,0,0,0,0,0,0,0,0,0,0,0.0,2,0,2,0,0,0,2024
973,942,Dylan Horton,HOU,24,DE,12,0,0,0,0,0,0,0,0,0,0,0,0.0,13,4,9,1,2,0,2024
974,943,Jha'Quan Jackson,TEN,24,WR,12,0,0,0,0,0,0,0,5,2,0,0,0.0,0,0,0,0,0,0,2024
975,944,Patrick Johnson,NYG,26,OLB,12,0,0,0,0,0,0,0,0,0,0,0,0.0,4,1,3,0,1,0,2024
976,945,Phidarian Mathis,WAS,26,DT,12,0,0,0,0,0,1,0,0,0,0,0,0.0,17,8,9,2,0,0,2024
977,946,Von Miller,BUF,35,LB,12,0,0,0,0,0,0,0,0,0,0,0,5.0,16,12,4,6,7,0,2024
978,947,Myles Murphy,CIN,22,DE,12,0,0,0,0,0,1,0,0,0,0,0,0.0,20,11,9,1,3,0,2024
979,948,Nick Niemann,LAC,27,LB,12,0,0,0,0,0,1,0,0,0,0,0,0.0,21,11,10,0,0,0,2024
980,949,David Ojabo,BAL,24,OLB,12,0,0,0,0,0,0,0,0,0,0,0,2.0,8,5,3,2,6,0,2024
981,950,Tyler Owens,WAS,23,S,12,0,0,0,0,0,0,1,0,0,0,0,0.0,11,7,4,0,0,0,2024
982,951,John Ridgeway,NOR,25,DT,12,0,0,0,0,0,1,0,0,0,0,0,0.0,15,8,7,1,0,0,2024
983,952,Kentavius Street,ATL,28,DL,12,0,0,0,0,0,0,0,0,0,0,0,1.0,14,8,6,4,1,0,2024
984,953,Juanyeh Thomas,DAL,24,S,12,0,0,0,0,0,1,1,0,0,0,0,0.0,14,10,4,0,0,0,2024
985,954,Brent Urban,BAL,33,DL,12,0,0,0,0,0,2,0,0,0,0,0,0.0,19,9,10,0,0,0,2024
986,955,Dee Williams,SEA,25,CB,12,0,0,0,0,0,0,0,3,0,0,0,0.0,3,2,1,0,0,0,2024
987,956,James Williams,TEN,21,LB,12,0,0,0,0,0,0,0,0,1,0,0,0.0,20,14,6,0,0,0,2024
988,957,Charles Woods,LAR,24,CB,12,0,0,0,0,0,0,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
989,958,Rock Ya-Sin,SFO,28,CB,12,0,0,0,0,0,1,0,0,0,0,0,0.0,2,2,0,0,0,0,2024
990,959,Anthony Bradford,SEA,23,G,11,11,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
991,960,Tyson Campbell,JAX,24,CB,11,11,0,0,0,0,5,0,0,0,0,0,0.0,53,38,15,2,0,0,2024
992,961,Trevon Diggs,DAL,26,CB,11,11,2,1,0,1,11,0,0,0,0,0,0.0,42,35,7,0,0,0,2024
993,962,Folorunso Fatukasi,HOU,29,DT,11,11,0,0,0,0,0,0,0,0,0,0,1.0,24,16,8,4,3,0,2024
994,963,Kendall Fuller,MIA,29,CB,11,11,0,0,0,0,7,0,0,1,1,0,0.0,50,37,13,1,0,0,2024
995,964,Calijah Kancey,TAM,23,DL,11,11,0,0,0,0,0,1,0,1,0,0,7.5,26,21,5,11,16,0,2024
996,965,Will Levis,TEN,25,QB,11,11,0,0,0,0,0,0,8,3,-11,0,0.0,0,0,0,0,0,0,2024
997,966,Denzel Perryman,LAC,32,LB,11,11,0,0,0,0,0,0,0,0,0,0,1.0,55,39,16,2,3,0,2024
998,967,Anthony Richardson,IND,22,QB,11,11,0,0,0,0,0,0,9,6,-14,0,0.0,0,0,0,0,0,0,2024
999,968,Tua Tagovailoa,MIA,26,QB,11,11,0,0,0,0,0,0,7,2,-15,0,0.0,0,0,0,0,0,0,2024
1000,969,Kayvon Thibodeaux,NYG,24,OLB,11,11,0,0,0,0,2,1,0,0,0,0,4.0,24,13,11,7,14,0,2024
1001,970,Kenneth Walker III,SEA,24,RB,11,11,0,0,0,0,0,0,1,3,-3,0,0.0,0,0,0,0,0,0,2024
1002,971,Charvarius Ward,SFO,28,CB,11,11,0,0,0,0,7,0,0,0,0,0,0.0,51,35,16,1,0,0,2024
1003,972,Logan Wilson,CIN,28,LB,11,11,0,0,0,0,1,2,0,2,10,0,0.0,104,55,49,2,4,0,2024
1004,973,DeForest Buckner,IND,30,DT,11,10,0,0,0,0,1,0,0,0,0,0,6.5,57,24,33,8,13,0,2024
1005,974,Tommy Tremble,CAR,24,TE,11,10,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1006,975,Marcus Williams,BAL,28,S,11,9,0,0,0,0,2,0,0,1,0,0,0.0,33,26,7,1,0,0,2024
1007,976,Kendrick Bourne,NWE,29,WR,11,8,0,0,0,0,0,0,0,1,3,0,0.0,0,0,0,0,0,0,2024
1008,977,Tee Higgins,CIN,25,WR,11,8,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1009,978,Nate Hobbs,LVR,25,CB,11,7,1,35,0,35,5,0,0,0,0,0,0.0,49,33,16,2,1,0,2024
1010,979,Olusegun Oluwatimi,SEA,25,C,11,7,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1011,980,Gus Edwards,LAC,29,RB,11,6,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1012,981,Austin Ekeler,WAS,29,RB,11,6,0,0,0,0,0,0,3,0,0,0,0.0,0,0,0,0,0,0,2024
1013,982,Decamerion Richardson,LVR,23,CB,11,6,0,0,0,0,3,0,0,0,0,0,0.0,36,22,14,1,0,0,2024
1014,983,Cedric Tillman,CLE,24,WR,11,6,0,0,0,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,2024
1015,984,DJ Turner,CIN,24,CB,11,6,0,0,0,0,8,0,0,0,0,0,0.0,29,24,5,1,0,0,2024
1016,985,Tanor Bortolini,IND,22,G,11,5,0,0,0,0,0,0,0,1,0,0,0.0,0,0,0,0,0,0,2024
1017,986,Bryce Huff,PHI,26,DE,11,5,0,0,0,0,0,1,0,0,0,0,2.5,10,5,5,3,4,0,2024
1018,987,Azeez Ojulari,NYG,24,OLB,11,5,0,0,0,0,0,0,0,1,0,0,6.0,28,12,16,7,10,0,2024
1019,988,MyCole Pruitt,PIT,32,TE,11,5,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1020,989,Baylon Spector,BUF,26,LB,11,4,0,0,0,0,0,0,0,1,0,0,1.5,40,22,18,2,1,0,2024
1021,990,Zachary Carter,2TM,25,DT,11,2,0,0,0,0,0,0,0,0,0,0,1.5,17,9,8,0,2,0,2024
1022,990,Zachary Carter,CIN,25,DT,4,2,0,0,0,0,0,0,0,0,0,0,0.5,9,4,5,0,1,0,2024
1023,990,Zachary Carter,LVR,25,DT,7,0,0,0,0,0,0,0,0,0,0,0,1.0,8,5,3,0,1,0,2024
1024,991,Dallin Holker,NOR,24,TE,11,2,0,0,0,0,0,0,0,0,0,0,0.0,1,0,1,0,0,0,2024
1025,992,Evan Anderson,SFO,22,DL,11,1,0,0,0,0,0,1,0,1,0,0,1.0,22,11,11,2,2,0,2024
1026,993,Brandon Graham,PHI,36,DE,11,1,0,0,0,0,2,1,0,0,0,0,3.5,20,15,5,6,7,0,2024
1027,994,Laviska Shenault Jr.,SEA,26,WR,11,1,0,0,0,0,0,0,2,0,0,0,0.0,5,5,0,0,0,0,2024
1028,995,Ben VanSumeren,PHI,24,LB,11,1,0,0,0,0,0,0,0,0,0,0,0.0,3,3,0,0,0,0,2024
1029,996,DeShawn Williams,CAR,32,DT,11,1,0,0,0,0,0,0,0,0,0,0,0.5,13,6,7,0,4,0,2024
1030,997,Shane Zylstra,DET,28,TE,11,1,0,0,0,0,0,0,0,0,0,0,0.0,1,1,0,0,0,0,2024
1031,998,Sheldon Day,WAS,30,DT,11,0,0,0,0,0,1,0,0,0,0,0,0.0,24,12,12,2,1,0,2024
1032,999,Victor Dimukeje,ARI,25,OLB,11,0,0,0,0,0,0,1,0,0,0,0,0.0,15,9,6,2,6,0,2024
1033,1000,Antonio Hamilton,ATL,31,CB,11,0,0,0,0,0,0,0,0,0,0,0,0.0,7,5,2,0,0,0,2024
1034,1001,Malik Herring,KAN,27,DE,11,0,0,0,0,0,0,0,0,0,0,0,0.0,8,5,3,1,3,0,2024
1035,1002,Javontae Jean-Baptiste,WAS,24,DE,11,0,0,0,0,0,0,0,0,0,0,0,1.0,13,6,7,1,2,0,2024
1036,1003,Quinton Jefferson,2TM,31,DT,11,0,0,0,0,0,0,0,0,0,0,0,2.0,12,4,8,2,4,0,2024
1037,1003,Quinton Jefferson,CLE,31,DT,5,0,0,0,0,0,0,0,0,0,0,0,1.0,6,1,5,1,2,0,2024
1038,1003,Quinton Jefferson,BUF,31,DT,6,0,0,0,0,0,0,0,0,0,0,0,1.0,6,3,3,1,2,0,2024
1039,1004,Naquan Jones,ARI,26,DT,11,0,0,0,0,0,2,0,0,0,0,0,3.0,25,10,15,4,4,0,2024
1040,1005,Kana'i Mauga,LVR,24,LB,11,0,0,0,0,0,0,0,0,0,0,0,0.0,3,2,1,0,0,0,2024
1041,1006,Marcelino McCrary-Ball,NYJ,25,LB,11,0,0,0,0,0,0,0,0,0,0,0,0.0,7,3,4,0,0,0,2024
1042,1007,Nicholas Morrow,BUF,29,LB,11,0,0,0,0,0,0,0,0,0,0,0,0.0,3,0,3,0,0,0,2024
1043,1008,Yannick Ngakoue,2TM,29,LB,11,0,0,0,0,0,0,0,0,0,0,0,1.5,14,5,9,1,6,0,2024
1044,1008,Yannick Ngakoue,BAL,29,OLB,5,0,0,0,0,0,0,0,0,0,0,0,1.5,5,1,4,1,4,0,2024
1045,1008,Yannick Ngakoue,NWE,29,LB,6,0,0,0,0,0,0,0,0,0,0,0,0.0,9,4,5,0,2,0,2024
1046,1009,Pat O'Connor,DET,31,DL,11,0,0,0,0,0,0,0,0,0,0,0,1.0,18,5,13,2,1,0,2024
1047,1010,Brady Russell,SEA,26,TE,11,0,0,0,0,0,0,0,0,0,0,0,0.0,10,6,4,0,0,0,2024
1048,1011,Rex Sunahara,CLE,28,LS,11,0,0,0,0,0,0,0,0,0,0,0,0.0,2,1,1,0,0,0,2024
1049,1012,Dondrea Tillman,DEN,26,OLB,11,0,0,0,0,0,0,0,0,0,0,0,5.0,22,12,10,5,6,0,2024
